Data X,Data Y,Data Z,Data A
1.7163744771226805,0.9860208389030689,-1.3680081109999571,-14.484224334482343
1.692597107809906,0.9232211261577931,1.2487630828383822,8.032110052633614
1.6694807274359689,0.815875773493101,1.2361731719084588,7.607504368905371
1.647048240596661,0.6691758882729244,1.2235817637536455,7.054033820313678
1.625321874259844,0.49021572130133606,1.2109908546803894,6.544690980866244
-3.0668472851256214,0.28764959638049853,3.3552880282030877,6.238675882204471
-0.9337734235235622,-0.013967373216890242,-1.1964589209408123,6.231636503678703
1.564591145907869,-0.1484491551980723,1.1732410819286458,6.525773071143198
,-0.36089250892012137,1.1606721259165997,7.0291503550813506
1.528009644080131,0.8775013559256405,-1.4586172420445738,7.5844329159344595
1.510946134077542,-0.7236963135488609,1.1355676242736874,8.018061817733901
1.4947235997617665,-0.856511957390123,1.1230360588393073,8.194502152475458
1.4793581150416608,-0.9478072374859562,1.8261097462592957,8.058605786724788
1.4648649046284885,2.4166553316666257,-1.8316688791404765,7.652848444202532
1.4512583289506935,-0.990398317600559,1.0855479371444905,7.104053507442877
,-0.9396344581731357,,6.583752142745454
1.426758117598194,-0.8433305190534599,2.589427703301841,-4.271861097428993
,,1.0482612472106378,6.219394999666044
1.4059545599251049,-0.5347080818141494,1.0358863178048336,6.489222570993948
1.3969653675412605,0.3587704144089939,2.017646828707457,6.979715071191591
1.3889300873569228,-0.12350787996267269,1.0112291880223934,7.5375643245004404
1.3818566810357136,0.09637154165417464,-0.006215389479291087,7.988409150395711
1.3757521571797604,0.3116908919899687,0.9867087190164587,8.191333637257294
1.370622564385303,0.5120375557113042,0.9745045952686211,8.082911773708997
1.3664729852495145,0.6877229807237787,0.962340460574491,7.697031862031125
-0.3906773383523527,0.8302512062719563,2.2079206812336336,7.154304401461403
1.3611293390932424,0.9327297185874658,0.9381398659588023,6.624364109922031
1.3599405667622078,0.9902027655420543,0.9261072429236721,6.27284895195703
1.3597423922225587,0.9998910115625679,0.9141222821067865,6.209628390600708
1.3605350118332251,0.9613259433504607,0.9021868836653208,6.4544626238745755
-1.5749821622092988,0.876372526687825,-0.3368614324672617,6.930826343743687
1.3650885111352693,0.7491390186708612,0.8784723349479682,7.489827461417202
1.3688448790449899,0.5857782967554684,0.8666969444982995,7.95674477002049
,0.39419031213153766,,8.185638747984495
2.077457251176456,0.1836400564650735,-1.4049079844780392,8.104966368270837
1.3859848860554846,-0.035690483268825034,0.8317206839185991,7.73994256355027
1.39363631888935,-0.25319471487325684,0.8861544060320078,7.204659055077651
1.4022449624717384,-0.45835436447477024,0.8087132294178374,6.666423881537516
1.4118022870285947,-0.6412481290882663,0.7973080044934038,6.293467653084484
1.4222988227963878,-0.7930314603030794,0.7859708622792638,6.202361446745951
1.433724169405117,-0.9063642772602551,0.7747036002241077,6.421581388636824
1.4460670061833962,-0.9757659251752353,0.7635080046974665,6.882608165275981
1.4593151033754093,-0.9978802139883903,0.7523858507064923,7.441343397842368
,-0.9716377201554651,0.7413389016145405,7.923148984423611
,-0.8983075028355411,0.7303689088615948,
1.5043552842895223,-0.7814357335365496,0.7194776116865856,8.124713635120012
1.5210843865822383,-0.6266742070235534,0.7086667368516446,7.781471717806878
,0.21772022365332758,-0.7822260380973708,
,-0.23488868041793817,0.6872930972258876,6.709824784783726
1.5761868726744006,-0.00879929111111305,0.5829449004533118,6.316373384659641
1.5961320950439029,0.20217997194898127,0.666261544192987,6.19761259866566
,,0.6558782267528481,6.390662259306971
1.638271738167098,0.6010091679034577,0.6455854150255524,6.835182827667492
1.6604244053470512,0.7615604224245193,0.6353847408862778,7.392235099997893
1.683269939412714,0.8853837771404429,0.6252778216022352,7.8877069998878175
1.7067857041331993,0.9664912659908824,0.6152662595762602,8.166733992036297
-0.6405306297931538,1.0009606168681904,-0.23241387350948534,8.142103490855513
1.755734083250819,0.9871249285351221,0.595535541066054,7.821513997754813
1.7811181977175914,0.9256532802001206,0.5858195127911616,7.305168860053069
1.807075591034054,0.819518375556673,0.5762050976970512,6.754456745448451
,,-0.11686912683349959,6.341508052722015
1.8606067933520598,0.495700744853893,0.5572871879740076,6.195393890480398
,0.29367749585234537,,6.361783653580242
,-0.17307166943733096,-0.07765800936666742,
1.94454311606369,-0.14222216849286629,-0.03854992252628126,7.342627117300829
-3.6854562418574197,-0.35501893854823074,-0.695290296442759,7.85050870506139
2.0026036676627172,-0.550547015176895,0.5118753136231614,8.153572071969435
2.032179154268521,-0.7193508680438466,0.5031272760950443,8.157091830988092
2.0620791589043783,-0.8532673219214238,0.4944939621991571,7.859967847387385
2.0922740554995447,-0.9458203191823531,0.4859767407053771,7.355069096496326
2.1227339257930162,-0.8728998596310922,-0.01057578744601777,6.800206567087788
,-0.9911496209614346,-0.586016644772761,6.36880791023919
2.1843276316046745,-0.9417338485388884,0.4611350409655659,6.195710949320879
2.21540043771808,-0.8466764721334067,0.4530955054676268,6.335018813936341
2.2466162191905017,-0.7105743656142918,0.4451786258955147,6.74318948339331
2.2779440462290674,-0.5400092824516204,0.43738565743193336,7.292645266478626
2.3093528780218606,0.386087785116063,-0.6036300662295928,7.811648442980817
2.340811593494351,-0.1297512837229648,0.42217637613777537,8.137979549461896
2.372289022145346,0.09010199029872404,0.41476247466468463,8.169640641798928
2.403753974931918,0.30569838189105714,0.4074773066327869,7.896735739305665
2.4351752751727043,0.5066118782993946,-0.0016776344256589917,7.404563909225599
2.4665217894389584,0.6831265160020025,-0.3674842658279612,-1.1686955814900648
2.4977624584027436,0.826706234397513,0.38640565031762497,6.398203718783277
2.528866327611706,0.9304076706390707,0.3796467595018085,6.198562971056324
2.559802578159934,0.9892159332948526,0.3730221695528233,6.310435621880453
3.162551291025515,1.0002871171770282,-0.8278158838433295,6.6988547920307955
2.621049808437496,0.9630858315793246,0.30850294115442684,-8.788594467038696
2.65130010206329,0.879411091203549,0.3539646004121727,7.77122477179616
2.681261464951385,0.7533093177173096,0.34788750149044945,8.119995970571539
2.7109042102349266,0.5908786590953454,0.32118277535044487,8.179718096750763
2.7401989667455973,0.39997408965345294,0.3361522534779774,7.931724422069352
2.769116708115693,0.1898275518245211,0.3657687290165983,7.453527768537307
2.797628781538566,-0.029398490782646006,0.3249817699152928,6.894593126092863
,-0.24710249934130601,,6.429620924134752
2.8533233510648373,-0.4527565389764805,0.4472701474817905,7.373226154067888
2.880450662853816,-0.6364153985255719,0.3093003747344819,6.288096425780855
2.6281122824862466,-0.7891975303985771,-0.4081184448632023,6.6557789803950875
,-0.9037145527964161,0.2995719995705888,7.192067646922841
-1.1660791397233154,-0.9744285440158345,-0.48205551273484876,7.729340214805956
,-0.997919850467366,-0.06411684304988298,
3.007828356536045,-0.9730524574947473,0.28608369165761816,8.18729863720698
3.0314753921976125,-0.9010289258384057,0.28188493172937645,7.964845156702927
3.054456804870809,-0.7853322370739448,-0.905863115462289,7.501836491342217
3.0767498236910154,-0.6315573603185105,0.2739374554013726,6.942990478437813
,,0.27018999903528096,6.462979845368353
3.1191830286354683,-0.24100040723398794,0.2665941973723789,6.2118365589241735
3.139281170313671,-0.023105250784204518,0.2631506205095102,6.268057882739786
3.1586068709060404,0.19600760530474307,0.2598598144090174,6.614071298194751
3.1771409817676215,0.40574209578604525,0.2567223008121826,7.14172696509784
-4.525749297788296,0.5959556832234566,0.04392641843454527,7.686101000435644
3.211761779601895,0.7574498403407092,0.25090911649685044,8.07704403341391
6.85274304775971,0.8824148810411678,0.2251106142506011,8.192363037253914
,,0.24571475402565057,7.996013941757102
3.257323387738814,1.0006436569895865,0.24335067575498393,7.549367556121006
3.2707509902864795,0.9881899740706719,0.24114250743151566,6.992027528848729
3.2832758864110687,0.9280488266777134,0.23909059914958042,6.4981958769413035
3.294885665965386,0.8231285768902719,0.2371952762292443,6.222224460325697
3.305568825534813,0.6785030566701159,0.23545683916472693,6.250370814898573
3.315314779835332,0.5011662027307756,0.2338755635767592,6.573837525261956
3.3241138722018326,0.2996938371784567,0.2324517001688854,7.091521942008501
3.3319573841563024,0.083828949853767,0.23118547468771522,7.641616792818977
3.338837544046434,-0.13598946231991077,0.23007708788713255,8.052184610682346
5.163643373526519,0.48696423545574213,0.7970274733982726,8.194898452461983
3.349681500409881,-0.5452889966626373,0.2283345081926339,8.025151726354965
3.3536345522755524,-0.7149768276081856,0.22770059157624278,7.596000413665714
3.356602773507764,-0.8499887835190629,0.22722506615168647,7.041579908607693
3.3585832230791395,-0.9437958294519823,-0.2094075522714026,6.535179703271616
,-0.9918615561927226,,6.235080080541567
3.3595739386843264,-0.9918615561927235,0.22674946532293483,6.235080080541574
-6.062450048833669,-0.9437958294519848,-1.285534311678278,6.535179703271614
5.442441156161165,-0.849988783519067,0.2255981817943318,-5.6383397600668985
,-0.714976827608191,,7.596000413665711
,-0.5452889966626439,0.08445694733251943,-0.9150712181059562
,,0.22912671549646724,8.194898452461985
,-0.13598946231991854,0.23007708788713255,
,0.08382894985375919,0.2311854746877151,
3.3241138722018326,-0.4615801190710455,0.11196234031646664,15.627757258015253
3.3153147798353326,0.5011662027307688,0.2338755635767591,6.573837525261937
3.305568825534813,0.8092134138458505,0.26677140586734543,13.501753947218276
,0.8231285768902673,0.2371952762292442,
3.2832758864110687,0.9280488266777105,-0.0739017793627025,6.498195876941301
3.27075099028648,0.9881899740706706,-0.17310745606101685,-1.5745138353710872
3.2573233877388144,1.0006436569895867,0.24335067575498381,7.5493675561210285
3.2430063833513953,0.964807628541569,-0.061123791334284666,7.996013941757117
,0.8824148810411716,0.24823436743041793,
3.211761779601895,0.7574498403407143,0.2509091164968503,8.0770440334139
3.1948651385909055,0.5959556832234629,0.25373857715650816,7.686101000435648
3.177140981767621,0.4057420957860524,0.2567223008121826,7.1417269650978445
3.1586068709060404,0.19600760530475075,0.2598598144090172,6.614071298194731
3.1392811703136707,-0.02310525078419668,0.26315062050951,6.268057882739777
3.1191830286354683,-0.24100040723398725,-0.43396866592939803,6.211836558924178
-1.1542575496469953,-0.4015490452907776,-0.6292629108798514,6.46297984536835
3.0767498236910154,-0.6315573603185045,0.2739374554013724,6.942990478437809
,0.6191636885539114,,7.501836491342241
3.0314753921976134,-0.9010289258384023,0.28188493172937634,7.964845156702943
3.007828356536045,-1.7161606550337727,0.43624140261622457,8.187298637206982
0.6698854417341711,-0.997919850467366,-0.5052221503810658,8.09966694559979
2.958631774114408,-0.9744285440158362,0.2949279266834217,7.7293402148059585
,,0.29957199957058855,7.192067646922845
2.9070619927454686,-0.7891975303985819,0.3043630687878398,6.655778980395066
2.880450662853817,-0.636415398525578,-0.3269774334297054,-14.966172985696497
,-0.45275653897648743,0.31438313462469947,6.20394272233392
2.8257069361589178,-0.24710249934131362,0.31961054261166333,6.429620924134758
,-0.02939849078265384,0.3249817699152926,6.894593126092859
2.769116708115693,0.1898275518245134,0.3304959649536544,7.453527768537331
,0.3999740896534457,0.33615225347797706,
,0.590878659095339,0.34194973871125944,
2.6812614649513846,-0.870306999545944,0.49704369395254083,8.119995970571535
2.65130010206329,0.8794110912035453,0.3539646004121726,7.771224771796163
2.6210498084374954,0.9630858315793225,0.36018007198198854,7.242416312470297
,1.0002871171770278,0.36653293076714677,
2.5598025781599336,0.9892159332948539,0.3730221695528232,6.310435621880448
,,0.37964675950180804,
-1.9960556943830436,0.8267062343975174,0.1274350182860351,6.398203718783275
2.466521789438959,0.6831265160020082,-0.5525922695039218,9.709429018498044
2.4351752751727047,0.5066118782994014,0.4003220270699972,7.404563909225623
2.4037539749319183,0.4932617453542772,-0.2037843668788151,7.896735739305672
,,0.4147624746646842,8.169640641798932
,0.06551860393825808,0.28797872936434504,
1.7056385174023672,-0.34322956910153163,1.6555002604289515,14.874275653229462
2.2779440462290665,-0.5400092824516078,0.4373856574319329,7.292645266478602
2.2466162191905013,-0.7105743656142812,0.44517862589551427,6.743189483393289
2.2154004377180794,-0.8466764721334026,0.45309550546762667,6.335018813936336
2.184327631604674,-0.9417338485388858,0.46113504096556546,6.195710949320879
2.153428588977692,-0.9911496209614337,0.46929595776012756,6.3688079102391875
,-0.9925340950756802,0.47757696197769584,6.80020656708781
2.0922740554995443,-0.9458203191823555,0.48597674070537666,7.35506909649635
,-0.853267321921428,,7.859967847387393
,-0.7193508680438521,,8.157091830988096
2.002603667662717,-0.5505470151768956,0.5118753136231613,8.153572071969437
,-0.3550189385482314,0.5207366878247579,
1.9445431160636906,-0.142222168492867,0.5297099937721061,7.342627117300805
1.9161155796906189,0.07755266896174416,0.5387938087912448,6.788670611978874
1.8881275615863427,0.29367749585233105,0.547986692687537,6.361783653580237
1.8606067933520603,0.49570074485388,0.5572871879740071,6.195393890480398
1.8335805436198882,0.6738527859866581,0.5666938201024173,6.341508052722014
1.8070755910340544,0.8195183755566684,0.5762050976970506,6.754456745448473
,0.9256532802001175,0.5858195127911611,7.305168860053094
1.7557340832508181,0.9871249285351208,0.7438168840657846,-3.6356696316667447
,1.0009606168681908,0.6053516420927586,8.142103490855517
1.7067857041331993,0.9664912659908844,0.6152662595762597,8.166733992036297
,0.8853837771404466,,7.8877069998878
1.660424405347051,0.7615604224245197,0.6353847408862773,7.392235099997869
0.3147759451405677,0.6010091679034583,-0.5269636116746668,6.835182827667483
1.6168338875846713,0.20355564609955754,0.25507075421058306,6.390662259306965
1.5961320950439026,0.20217997194899592,0.6662615441929864,6.19761259866566
1.5761868726744004,-0.01681101271658784,0.676733721121552,6.316373384659652
1.5570179829670456,0.4876226614385868,-0.8778078881765481,6.7098247847837476
1.5386444191925586,-0.4005943103169131,-1.699396206981739,7.25498975784292
1.5210843865822388,-0.6266742070235473,0.7086667368516444,7.781471717806887
1.5043552842895225,-0.7814357335365448,0.7194776116865851,8.124713635120015
1.4884736881502358,-0.8983075028355376,0.7303689088615941,8.177431928145637
1.4734553342586207,-0.9716377201554633,0.7413389016145403,7.9231489844235945
1.4593151033754093,-0.9978802139883902,0.7523858507064918,7.441343397842344
,-0.9757659251752354,0.7635080046974658,6.882608165275971
1.4337241694051173,-0.9063642772602555,0.7747036002241074,6.421581388636818
1.422298822796388,-0.7930314603030798,0.7859708622792633,6.202361446745952
1.4118022870285942,-0.6412481290882669,0.7973080044934036,6.293467653084495
1.4682095684533407,-0.45835436447478345,1.557627171423827,6.666423881537536
1.39363631888935,-0.2531947148732713,0.8201847288096905,7.204659055077661
1.3859848860554846,-0.03569048326883997,0.8317206839185988,7.739942563550278
,,0.8433192657750536,8.104966368270835
1.862309608992787,0.39419031213153044,0.48778359616375544,8.185638747984495
1.3688448790449896,-1.3815554995716668,-1.7189257818857553,7.956744770020474
1.365088511135269,0.749139018670856,0.8784723349479673,7.4898274614171925
1.3623176402363135,0.8763725266878212,0.8903029398985762,6.930826343743677
1.3605350118332251,0.9613259433504585,0.9021868836653205,6.454462623874568
,0.9998910115625678,0.9141222821067858,
,0.9902027655420544,,6.27284895195704
1.3611293390932424,0.932729718587466,0.938139865958802,6.624364109922052
1.3633075313344676,0.8302512062719646,0.9502182434983883,7.154304401461413
1.3664729852495143,0.6877229807237896,0.9623404605744905,7.6970318620311335
1.370622564385303,-1.213317381562232,0.22792183065727892,8.082911773708995
1.3757521571797602,0.3116908919899795,0.9867087190164581,8.191333637257292
,0.09637154165418597,0.9989508969136127,
1.3889300873569228,-0.1235078799626649,1.0112291880223925,7.537564324500432
1.3969653675412608,-0.3373142373181493,1.0235416456795343,6.97971507119158
1.405954559925105,-0.5347080818141428,1.0358863178048334,6.489222570993951
1.415888757672061,-0.7061436565611103,1.1827564787198577,6.219394999666038
1.4267581175981943,-0.8433305190534576,1.0606644719121507,6.254569574826816
1.4385518699250364,-0.9396344581731343,1.0730940254384969,6.583752142745462
,-0.9903983176005589,0.6673534946728429,7.104053507442886
,-0.9931672109530987,,7.652848444202541
1.479358115041661,-0.9478072374859609,1.1051035111678091,16.739564266786715
1.4947235997617665,-0.8565119573901306,1.1230360588393067,8.194502152475458
1.5109461340775419,-0.7236963135488688,1.135567624273687,8.018061817733889
1.5280096440801307,-0.5557831295840205,1.1481136430028422,7.58443291593445
1.5458972225897294,-0.360892508920132,1.1606721259165989,7.02915035508134
-3.6596538537346537,-0.14844915519808008,1.3219825511394496,6.525773071143201
1.5840728913787325,0.06831860358691624,2.048996348985558,6.231636503678697
1.6043231557421183,0.28764959638049103,1.1984024409160108,6.238675882204478
1.6253218742598436,0.49021572130133234,1.2109908546803891,6.5446909808662515
1.6470482405966607,0.6691758882729212,1.2235817637536446,7.0540338203136885
1.6694807274359695,0.8158757734930986,1.2361731719084583,7.607504368905367
2.0969843575491502,0.9232211261577927,-0.8039158874107672,8.032110052633612
1.716374477122681,0.9860208389030688,1.2613495004743447,8.195136257589262
1.7407892758453236,1.0012379842496046,1.2739304293011235,8.045627566365281
1.7658173128593706,0.968136677193482,1.2865038746737165,7.630314366689029
1.791433789426352,0.8883176618242133,1.2990678431335867,7.079006816687569
,,1.3116203427247188,6.564021424235249
1.8443299761721585,0.6060389128320167,1.3241593833094265,6.246321855498882
1.8715572747814937,0.41722988001914524,1.3366829768838877,6.225208183981379
1.8992682417361755,0.20834440710514282,1.3491891378933252,6.507279691960444
,-0.010516026062511714,,7.00437220097403
1.7185270666852013,-0.22876756114167457,0.8335908030634825,7.561114638662449
,-0.4430374726133274,-0.3164116628488842,
-3.359856944466576,-0.6217661321926676,-2.6555897322387483,8.193234344369024
2.0441018661308146,-0.7775081742308415,1.411389171107579,8.071036483503786
2.0741233997023327,-0.8955503916559853,1.4237492168286907,7.6750923113392755
2.1044278913376866,-0.9701843880734706,-2.393573107868679,-13.200206652373113
,-0.9978009426014971,1.4483736441180868,6.603870624055451
,-0.9770645479636068,0.24940513891521726,10.390715091196236
2.196737623037434,-0.9089779942036543,-0.12083728173715486,1.741706964404379
2.227871322487987,-0.7968338748232164,1.4850418853681213,6.471613159264242
2.2591356406668814,-0.6460553604532213,1.4971853019155663,6.955194602185653
2.2904995996892152,-0.4639339400760946,1.5092858390359418,7.513796908006971
2.3219321229421186,-0.2592768123546711,1.5213415782480113,7.972823522355917
3.964659848570214,-0.04198097884909227,2.2996681811573163,8.188801236483924
,0.17744536447815204,0.3823102807436052,8.094224126561166
2.416329478106544,0.38839099247001785,1.5572209319764476,7.718653183193873
2.447724596509674,0.9539044272034304,3.7963102495684318,-3.3526077785972817
,0.7449391084981583,1.5808816729518167,
2.510222151280902,0.8732993079325873,1.5926287554932574,6.282869017793885
2.541262662676022,0.9595280336110874,-0.7860542262706057,6.205681159398439
2.5721232726464383,0.9994553558465148,1.6159470327652654,6.437781840929325
2.6027734033168164,0.9911504316975274,1.6275145304965235,6.906625749127995
,,1.6390184857361736,7.465671185084756
2.6633209881020052,0.833763352002702,1.650457074588134,7.940183089816837
2.693158449348849,0.6922922686468643,2.402428875239075,8.181848177268122
2.722665505002953,0.5174430199106748,1.6731309096497884,8.115131686587564
2.7518129183424866,0.3176711299520174,-0.1838290987102174,7.760886502325125
,0.10263735541595058,1.6955216569468852,
2.8089136815432463,-0.11725949850680943,1.7066064281700877,6.68796349485576
2.8368104537794587,-0.3313854532660203,1.7176151172664547,6.304638136647163
,,-5.60465106478801,6.199671357856909
2.8911586009550274,-0.7016848760672292,1.7393972799216617,6.405871540601129
2.917556125666842,-0.8399510569016726,1.7501673000246845,6.858788823067768
2.943400902966416,-0.9374977415675748,1.760854331636764,7.4168595272873015
2.968667324857696,-0.989607675889263,1.7714566803810814,7.905653256110509
2.9933303564013376,-0.9937608787303722,1.7819726653068722,8.172392801205202
3.017365560520284,-0.9497565056079582,3.448461480111955,1.5960455218682579
0.6816921780484863,-0.8597225613186016,2.6955479217802076,7.801685155770287
,,,7.280106225893888
3.0854693096316903,-0.5609971323418281,1.8231398325847072,6.731993887866642
3.1067616248818077,-0.36675169245897565,1.8331992726010955,6.328665955151174
