,Data X,Data Y,Data Z
36,0.4002099882523482,1.3399263099575534,-0.2860020076596541
37,-0.337632337085531,0.029309710943169753,-0.8627582993970102
38,1.2564722637551555,1.9853857460893887,-0.7418248387704077
39,-0.7319695020012079,1.4471656006682223,1.1055751361580652
40,0.6602315512263132,-0.2876294136505807,-2.0177186526744166
41,-0.3508718914398713,-1.3593105731059993,0.5405407131012635
42,-0.9394333597625512,-0.04804132522942067,-1.4422988826146192
43,-0.4893372168846516,-0.480787340132024,-1.6088503628381168
44,-0.8045911422699545,0.3777530859653419,-1.006568561796009
45,-0.21269763871051175,1.6144079741454649,-0.25753362480146613
46,-0.3391402460634347,-1.123104035224383,0.7305074471395302
47,0.3121699363132221,-0.38872794685481127,-1.6984014911619134
48,0.5651526696566274,0.33234994953151675,1.6740755455912117
49,-0.14742025772701986,1.1349731730819057,1.163723700168369
50,-0.02590533681618617,0.5107144113978628,-0.1325735926515057
51,0.28909420380393497,0.4142976411940093,-0.290245808612464
52,-0.5398790713327012,1.344549423365941,-0.9535324176164734
53,0.7081600199266035,0.4935153172482886,0.5880405938088611
54,0.8422247383826557,-0.23700418452348107,0.06880147074223333
55,0.20358079732747866,0.05728515015601808,1.412064304423644
56,2.3947036648845352,-0.7070714470671638,-0.6862156148791144
57,0.9174589375104293,0.5466648375345344,0.5479439268406656
58,-0.11227247119416003,0.9425004089401402,-0.036382537802214704
59,-0.36218044714224007,-2.979596771061134,-0.8470162530448537
60,-0.23218225594409092,1.2181488503510474,1.9023040416320034
61,-0.5017288995948672,-0.05652072308259052,0.27960539218001096
62,1.1287851531098774,0.46088845239886594,0.6202545015134688
63,-0.6978100304717146,0.6623740117246331,-1.068567708467883
64,-0.08112218381694614,-2.2951033289626235,-0.7226207335061186
65,-0.5292960809994882,-1.1959293114635177,0.08413955539175112
66,1.0461828568082643,-0.333101162137835,-0.584455156625368
67,-1.4185560292233947,-0.7913907709674438,0.6020222707537134
68,-0.3624991831556408,0.2741727807601068,0.4383652391696916
69,-0.1219056911618885,-0.5149099224712518,-0.7823431943113383
70,0.319356421091224,-1.7110711971542645,0.1929359841691265
71,0.4609029016717183,0.6122973124985504,0.004024911987938255
72,-0.21578989233052187,1.1001293740133287,-0.16407529067739982
73,0.9890724574994391,0.564352526386118,-1.1488122644078604
74,0.3147537788117336,-0.7127994368270598,-0.8355085039702512
75,2.467651056434603,-0.260859478554175,0.21045072837938664
76,-1.5083214871632158,0.5484280662958247,1.0139846307496894
77,0.6206006630086133,0.6031990502305918,-0.9701978229762425
78,-1.0451325375144376,1.0068611386248225,1.217181559143887
79,-0.7980088176722442,-0.29442600738994285,0.18264737856904978
80,1.9850845914257311,-1.4208805151542343,-1.269819591802883
81,1.7448141483393012,-0.6789467746200409,0.32338992972166514
82,-1.856185480611148,0.533884809310875,0.8857748576048973
83,-0.22277369910299966,0.7439744037859244,0.26439469163071194
84,-0.06584784771120117,2.2250496388231946,2.3191273176274807
85,-2.131712108481604,0.11718142019448317,0.30866767318779376
86,-0.04883051133875307,0.24461452026499014,0.8925640315154956
87,0.39334121708173975,-0.17729882264556748,0.011022696775798193
88,0.2172651451180396,-0.40572952764909204,0.9800741280019828
89,-1.9943937697410574,0.781775190375615,-2.3955720133917984
90,1.1077082347826497,0.35347761380384995,-0.8575225150396875
91,0.2445439766479897,-0.20727948572143776,-0.3642780862496787
92,-0.061912029492404284,-1.0796973839588486,0.503926901210353
93,-0.7538929607476993,-0.12306982851013992,0.18833121458166893
94,0.7119590165198396,-0.3909821853064035,1.085227073656096
95,0.9182691514794155,1.2551737317095715,0.356939067005643
96,-0.482093138835479,0.9471260781751876,0.207329567390122
97,0.08958761258951613,-1.0223106922773948,-0.14506453732507749
98,0.8269986226622651,1.1671683684041174,0.16390425267843206
99,-1.9545121200015052,-0.5719768132877665,0.8295124843972415
100,20.755299957952175,19.528599917036313,20.48500262814728
101,20.87948569055766,20.349476408667368,18.341395293426704
102,19.760043701171096,21.61145729399335,22.679910307979316
103,19.304943354592663,20.23933926643124,18.896477868738774
